id,barcode,name,category,guardian_price,cost_price,image_url,description
180,8934011272830,Kem Nền Liquid Foundation Romand 30g,Makeup,678000,407000.0,https://images.unsplash.com/photo-1625093742435-6fa192b6fb10?w=500&auto=format&fit=crop&q=60,"Kem nền che khuyết điểm hoàn hảo, mỏng nhẹ tự nhiên. Hàng chính hãng phân phối tại Guardian Việt Nam."
181,8939799035974,Nước Súc Miệng Nivea 120 viên,Personal Care,63000,38000.0,https://images.unsplash.com/photo-1540555700478-4be289fbecef?w=500&auto=format&fit=crop&q=60,"Nước súc miệng diệt khuẩn, bảo vệ nướu vượt trội. Hàng chính hãng phân phối tại Guardian Việt Nam."
182,8932711073511,Mascara Dài Mi Focallure 60 viên,Makeup,134000,80000.0,https://images.unsplash.com/photo-1625093742435-6fa192b6fb10?w=500&auto=format&fit=crop&q=60,"Mascara làm dày và dài mi, chống trôi nước. Hàng chính hãng phân phối tại Guardian Việt Nam."
183,8931046627505,Viên Uống Vitamin C Optimum Nutrition 120 viên,Health & Wellness,201000,121000.0,https://images.unsplash.com/photo-1550572017-edd951b55104?w=500&auto=format&fit=crop&q=60,Tăng cường hệ miễn dịch và dưỡng sáng da từ bên trong. Hàng chính hãng phân phối tại Guardian Việt Nam.
184,8936000940911,Mascara Dài Mi L'Oreal Paris 60 viên,Makeup,210000,126000.0,https://images.unsplash.com/photo-1512496015851-a90fb38ba796?w=500&auto=format&fit=crop&q=60,"Mascara làm dày và dài mi, chống trôi nước. Hàng chính hãng phân phối tại Guardian Việt Nam."
185,8938537203354,Lăn Khử Mùi Dove 60 viên,Personal Care,46000,28000.0,https://images.unsplash.com/photo-1616683693504-3ea7e9ad6fec?w=500&auto=format&fit=crop&q=60,Lăn khử mùi giữ vùng dưới cánh tay khô thoáng suốt 48h. Hàng chính hãng phân phối tại Guardian Việt Nam.
186,8937208147232,Serum Dưỡng Chất La Roche-Posay 150ml,Skincare,780000,468000.0,https://images.unsplash.com/photo-1608248597481-496100c8c836?w=500&auto=format&fit=crop&q=60,Tinh chất dưỡng da chuyên sâu giúp cải thiện các vấn đề về da. Hàng chính hãng phân phối tại Guardian Việt Nam.
187,8934056771251,Kem Nền Liquid Foundation Maybelline New York 200ml,Makeup,241000,145000.0,https://images.unsplash.com/photo-1512496015851-a90fb38ba796?w=500&auto=format&fit=crop&q=60,"Kem nền che khuyết điểm hoàn hảo, mỏng nhẹ tự nhiên. Hàng chính hãng phân phối tại Guardian Việt Nam."
188,8933913694122,Kẹo Ngậm Đau Họng Blackmores 200ml,Health & Wellness,56000,34000.0,https://images.unsplash.com/photo-1471864190281-a93a3070b6de?w=500&auto=format&fit=crop&q=60,"Làm dịu cổ họng, giảm ho và ngứa rát tức thì. Hàng chính hãng phân phối tại Guardian Việt Nam."
189,8933493179675,Nước Hoa Hồng Tonic Cosrx 100ml,Skincare,137000,82000.0,https://images.unsplash.com/photo-1598440947619-2c35fc9aa908?w=500&auto=format&fit=crop&q=60,Nước cân bằng pH và làm sạch nhẹ nhàng sau khi rửa mặt. Hàng chính hãng phân phối tại Guardian Việt Nam.
190,8933252826710,Kem Dưỡng Ẩm Eucerin Hộp 3 cái,Skincare,333000,200000.0,https://images.unsplash.com/photo-1598440947619-2c35fc9aa908?w=500&auto=format&fit=crop&q=60,Kem dưỡng ẩm cung cấp độ ẩm cần thiết giúp da luôn mịn màng. Hàng chính hãng phân phối tại Guardian Việt Nam.
191,8934852207206,Phấn Phủ Dạng Bột Estee Lauder Hộp 10 cái,Makeup,184000,110000.0,https://images.unsplash.com/photo-1625093742435-6fa192b6fb10?w=500&auto=format&fit=crop&q=60,"Phấn phủ kiềm dầu hiệu quả, giữ lớp trang điểm lâu trôi. Hàng chính hãng phân phối tại Guardian Việt Nam."
192,8935255862771,Kem Chống Nắng Vichy 100ml,Skincare,519000,311000.0,https://images.unsplash.com/photo-1608248597481-496100c8c836?w=500&auto=format&fit=crop&q=60,Kem chống nắng bảo vệ da tối ưu dưới ánh nắng mặt trời. Hàng chính hãng phân phối tại Guardian Việt Nam.
193,8935434759168,Phấn Má Hồng Blush Estee Lauder Hộp 10 cái,Makeup,136000,82000.0,https://images.unsplash.com/photo-1512496015851-a90fb38ba796?w=500&auto=format&fit=crop&q=60,Phấn má hồng mang lại đôi má ửng hồng tự nhiên. Hàng chính hãng phân phối tại Guardian Việt Nam.
194,8935607778941,Serum Dưỡng Chất Bioderma 200ml,Skincare,527000,316000.0,https://images.unsplash.com/photo-1608248597481-496100c8c836?w=500&auto=format&fit=crop&q=60,Tinh chất dưỡng da chuyên sâu giúp cải thiện các vấn đề về da. Hàng chính hãng phân phối tại Guardian Việt Nam.
195,8930612988972,Miếng Dán Giảm Đau Durex Hộp 10 cái,Health & Wellness,40000,24000.0,https://images.unsplash.com/photo-1550572017-edd951b55104?w=500&auto=format&fit=crop&q=60,Miếng dán giảm nhanh các cơn đau cơ và xương khớp. Hàng chính hãng phân phối tại Guardian Việt Nam.
196,8935374051339,Sữa Rửa Mặt Klairs 100ml,Skincare,320000,192000.0,https://images.unsplash.com/photo-1608248597481-496100c8c836?w=500&auto=format&fit=crop&q=60,Sữa rửa mặt tạo bọt mịn giúp làm sạch bụi bẩn và bã nhờn. Hàng chính hãng phân phối tại Guardian Việt Nam.
197,8938474134018,Sữa Tắm Dưỡng Ẩm Lifebuoy 30g,Personal Care,230000,138000.0,https://images.unsplash.com/photo-1535585209827-a15fcdbc4c2d?w=500&auto=format&fit=crop&q=60,Sữa tắm làm sạch cơ thể và bổ sung dưỡng chất dưỡng ẩm. Hàng chính hãng phân phối tại Guardian Việt Nam.
198,8938626852722,Phấn Má Hồng Blush Focallure 100g,Makeup,397000,238000.0,https://images.unsplash.com/photo-1625093742435-6fa192b6fb10?w=500&auto=format&fit=crop&q=60,Phấn má hồng mang lại đôi má ửng hồng tự nhiên. Hàng chính hãng phân phối tại Guardian Việt Nam.
199,8937027728711,Sữa Tắm Dưỡng Ẩm Head & Shoulders 50g,Personal Care,154000,92000.0,https://images.unsplash.com/photo-1540555700478-4be289fbecef?w=500&auto=format&fit=crop&q=60,Sữa tắm làm sạch cơ thể và bổ sung dưỡng chất dưỡng ẩm. Hàng chính hãng phân phối tại Guardian Việt Nam.
200,8933813014945,Son Kem Lì Lemonade Hộp 3 cái,Makeup,414000,248000.0,https://images.unsplash.com/photo-1522335789203-aabd1fc54bc9?w=500&auto=format&fit=crop&q=60,"Son kem lì mềm mịn, lâu trôi và lên màu chuẩn. Hàng chính hãng phân phối tại Guardian Việt Nam."
